hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y_Mcr_u_eq
133.33,400,7.27,100,7.63,100,7.27,0,1600,243.8378489
400,600,4.14,300,10.74,150,4.14,0.25,4800,1423.762012
600,240,13.33,150,13.33,450,17.76,1,14400,238.3110076
800,228.57,3.14,600,32.53,800,43.37,-1,14400,21059.35967
900,257.14,6.21,900,52.11,900,62.05,0.25,10800,82135.08652
1000,1000,5.41,1000,28.42,1000,39.47,1,20000,14895.45377
1000,1000,22.22,1000,43.16,750,22.22,0.25,18000,37457.59649
1000,1000,10.53,1000,35.79,250,10.53,-0.5,28000,8017.95935
800,533.33,32,800,32,400,32,0,28800,7228.986992
150,300,2.4,150,5.37,225,8.88,0,9000,51.49993512
300,900,10.59,675,39.08,450,31.03,-0.5,12600,17792.43973
500,200,2.22,250,8.03,250,8.03,-0.25,16000,118.9936225
800,800,3.02,800,52.21,400,15.79,0.5,22400,13211.55097
600,150,2.67,450,14.45,600,25.89,-0.75,6000,11386.93511
171.43,600,24,600,39.16,300,24,-1,19200,4569.322199
800,800,17.78,200,17.78,600,30.32,0,30400,923.456319
800,266.67,5.52,800,22.74,800,58.11,-1,22400,21577.70419
300,85.71,1.02,75,4.89,225,16.34,0.25,4200,147.4536387
142.86,500,2.04,250,8.95,250,3.42,-0.5,18000,75.68103222
400,133.33,4.21,200,8.63,100,6.16,-0.75,8000,114.3118581
300,300,2.86,75,5.17,75,2.86,-1,10200,5.359855581
250,500,1.64,125,1.64,125,1.64,-0.25,17000,1.899468965
700,350,4,525,14.92,525,14.92,-0.25,16800,2140.759297
300,85.71,2.22,150,4.82,225,16.34,0.5,4200,208.1434433
700,466.67,2.98,525,32.33,700,27.63,-0.5,21000,5967.918138
175,700,9.33,525,40.07,525,9.33,0.5,18200,3211.318998
500,250,1.82,375,16.18,250,14.47,0.75,5000,2620.526759
250,1000,6.9,750,57.24,750,54.47,0.75,38000,7804.180942
500,200,2.04,500,6.84,125,4.47,-1,19000,78.37510331
600,900,5.14,450,29.37,450,34.34,-1,14400,7300.127835
900,900,36,675,51.51,900,65.37,0,25200,21898.3796
800,228.57,3.56,800,34.53,600,30.32,0.5,28800,4766.290775
150,600,5.22,150,11.45,450,17.76,0.75,1200,3013.004507
500,500,1.82,500,25.26,375,7.89,0.25,17000,1956.39637
400,160,1.36,300,9.63,300,3,0.25,3200,1961.169584
700,700,2.37,350,17.68,700,50.84,-0.25,8400,10031.52039
600,240,3.43,600,36.95,150,8.13,1,8400,8060.136221
600,300,1.97,450,16.11,300,5.21,-0.75,14400,769.4729201
600,900,20,450,20,225,20,-0.5,10800,4378.821368
400,200,2.29,300,7.42,300,7.42,-0.25,6400,686.6528745
240,600,5.22,300,21.79,300,20.68,0,14400,781.9765259
1000,666.67,4.44,500,17.89,1000,17.37,-0.75,26000,2623.324021
114.29,400,1.78,100,6.53,100,4.68,-0.75,8000,18.35639138
450,900,5.45,900,12.32,675,24.16,-0.25,28800,3141.962327
800,400,3.9,800,40.42,200,10.11,1,19200,6755.941339
500,333.33,3.03,500,30.79,125,6.78,0,6000,14165.78783
228.57,800,22.86,200,22.86,400,26.11,0.75,8000,1214.645114
600,600,17.14,450,17.14,150,17.14,-0.75,1200,26759.47903
800,228.57,6.96,800,37.47,800,16.84,0,11200,33598.9789
120,300,1.82,75,4.62,225,13.86,-0.25,1800,303.0377391
500,500,1.75,250,4.34,125,4.47,0.25,16000,38.20569297
85.71,300,4,150,10.34,300,20.68,0.75,6000,406.3710206
500,166.67,2.22,375,5.13,250,17.24,-1,16000,385.0790121
900,257.14,36,450,36,225,36,0,21600,3620.541133
600,600,1.97,150,7.58,300,6.32,-0.75,22800,33.00098688
1000,1000,22.22,250,22.22,750,32.37,0,4000,11105.3277
800,320,10.67,400,10.67,200,10.84,1,3200,5510.464278
500,166.67,1.96,125,8.16,250,13.55,0.5,11000,67.25713318
120,300,2.86,300,10.74,75,2.86,-1,1200,359.6121744
360,900,3.53,450,24.39,675,29.13,0.5,30600,1329.216773
175,700,7.37,350,20.26,350,22.84,-0.75,14000,1667.815293
700,466.67,3.11,350,28,175,3.11,0,25200,676.2719702
800,800,4.32,800,10.95,200,8.63,-1,22400,297.4135707
700,175,15.56,525,32.33,175,15.56,-1,5600,7396.426828
900,600,3.27,900,45.47,225,17.17,-0.75,12600,12191.31346
320,800,2.71,600,19.26,200,13.79,-0.25,30400,1015.806311
500,333.33,1.89,250,17.24,250,13.55,0,20000,222.9383132
233.33,700,2.98,700,50.84,350,28,-0.75,28000,8227.322256
800,320,12.31,800,28.63,200,12.31,-1,28800,2773.479765
285.71,1000,3.39,1000,68.95,250,15.39,0.25,38000,15400.04765
1000,285.71,4.65,750,37.89,250,5.26,0.5,18000,8036.395894
1000,1000,22.22,250,22.22,750,22.22,-0.5,24000,1419.707327
228.57,800,8.42,400,9.89,400,15.79,1,30400,155.2968228
257.14,900,36,225,36,450,36,-1,32400,2332.391009
700,280,2.98,525,20.72,350,16.39,-0.75,23800,1768.861921
666.67,1000,5.71,500,21.58,500,16.05,1,24000,884.5971644
1000,1000,3.39,500,8.68,250,19.08,0.25,32000,368.2514364
300,120,1.46,75,3.51,75,3.24,0.5,6000,3.265770943
500,200,7.69,375,30,375,30,0.5,10000,2833.358778
500,500,4,500,34.47,250,10.79,-1,8000,3448.349647
700,280,20,350,20.26,175,20,-0.5,21000,1069.068482
240,600,2.03,150,7.03,300,14.05,-0.75,8400,231.2816852
1000,333.33,5.71,500,30.79,500,12.37,-0.25,18000,4826.831786
200,300,4.62,150,4.62,150,8.68,0.75,9000,22.9305695
500,500,2.22,500,28.95,250,2.5,0.75,8000,5529.533203
700,466.67,2.37,525,24.59,525,42,1,28000,1637.101526
500,250,1.82,375,23.09,500,12.37,0.75,10000,1404.024238
600,900,5.81,225,12.2,675,51.51,-1,36000,4307.738041
800,200,6.96,400,17.26,400,29.05,-0.75,16000,2692.412913
142.86,500,5.88,250,5.88,375,21.71,0.25,9000,626.71982
160,400,3.2,400,15.79,300,12.95,0.5,8800,977.3803958
233.33,700,2.98,700,7,700,17.32,-0.75,22400,1613.385607
450,900,6.21,225,7.22,675,31.62,-1,7200,4174.257314
333.33,500,3.23,250,10.79,500,21.58,-0.25,13000,818.5420163
700,280,10.77,525,30.39,525,30.39,-0.75,7000,28479.60147
400,1000,3.77,750,32.37,500,34.47,0.25,10000,24041.68631
150,300,1.28,75,5.17,75,1.28,-0.5,6600,6.185599083
200,400,4.21,400,6.95,400,6.95,0.25,4000,2075.381072
400,100,1.57,400,21.68,300,12.95,1,12000,713.2214743
700,466.67,20,525,38.13,350,24.13,1,28000,1598.653438
1000,666.67,6.9,500,8.68,500,38.16,0.5,24000,1262.651661
350,700,2.37,175,2.37,350,22.84,0,16800,296.4531274
300,120,1.05,75,5.72,150,1.5,0,12000,3.463015945
1000,1000,3.77,250,6.18,750,29.61,0.75,28000,626.5054057
900,257.14,3.05,450,26.05,450,7.82,-0.25,9000,8340.294253
900,900,3.83,225,8.88,450,32.68,-0.75,23400,832.2994071
450,900,25.71,675,25.71,225,25.71,1,18000,3402.835093
1000,666.67,28.57,750,54.47,1000,39.47,0,26000,19205.63014
500,1000,3.77,500,16.05,1000,39.47,1,14000,4374.654036
400,266.67,1.36,200,6.42,400,30.53,-0.25,12800,972.0081062
600,900,3.16,900,38.84,450,9.47,0.75,32400,5240.607914
333.33,1000,3.51,1000,54.21,500,21.58,0.25,28000,16057.74429
400,133.33,1.95,100,1.95,100,2.11,-0.75,11200,3.864693737
171.43,600,2.26,600,28.11,300,18.47,0.75,24000,1367.689886
1000,400,3.77,500,14.21,250,11.71,0.25,24000,706.7359266
700,700,5.19,700,9.58,350,9.95,0.25,8400,7881.129331
166.67,500,1.89,250,7.11,500,19.74,-0.5,18000,726.0656315
200,500,7.69,125,7.69,125,7.69,-0.5,13000,35.67597784
700,280,28,525,40.07,700,28,0.5,16800,5771.300654
1000,285.71,6.45,1000,28.42,750,40.66,-0.25,28000,16319.12129
320,800,4.57,600,30.32,200,16,-0.75,24000,1803.35891
400,200,7.27,400,7.27,400,7.27,-0.25,13600,410.5620695
333.33,500,2.22,375,10.66,125,6.32,1,7000,766.0201797
200,800,4.57,200,16,200,4.57,-1,22400,99.29067847
285.71,1000,28.57,250,28.57,250,28.57,1,26000,416.5378411
100,400,1.4,200,13.79,300,10.74,-0.25,12000,226.5548753
160,400,1.36,300,11.84,300,8.53,0.25,4800,1052.165967
600,400,2.55,300,16.26,150,9.79,0.25,6000,1735.676987
1000,1000,3.51,500,28.95,250,12.63,0.5,22000,2022.469096
900,600,5.81,450,19.42,225,14.68,-0.5,16200,1874.706946
400,200,16,400,16,100,16,0.25,9600,1188.618217
333.33,500,5.88,500,23.42,250,20,-0.5,11000,4000.909271
600,900,13.85,225,13.85,675,51.51,0,28800,3623.732951
200,500,3.7,250,17.24,500,6.84,-0.5,16000,424.7518785
133.33,400,1.95,300,19.58,100,2.47,0.25,4800,1387.079049
200,800,5.16,400,14.32,400,26.11,1,32000,321.1378576
1000,666.67,5.13,500,8.68,250,20,-0.5,8000,5675.046646
250,500,3.45,250,13.55,375,3.75,0.25,3000,2280.996622
200,700,8.24,175,9.49,525,32.33,-0.25,4200,4972.210404
600,200,9.23,300,9.23,300,9.23,0.5,10800,283.2180322
900,900,9.47,225,9.47,450,24.39,-0.5,14400,721.1907786
500,500,1.69,250,12.63,125,8.16,0.25,10000,301.1839148
450,900,3.67,225,5.57,675,31.62,0,16200,1665.856425
266.67,400,2.96,200,3.47,100,3.95,-0.5,12800,23.837696
400,160,3.81,100,8,400,29.05,0.5,15200,585.8251395
700,175,4.24,525,11.05,700,53.42,0.5,25200,4135.23369
500,500,2.13,125,9.08,125,5.86,-0.25,14000,28.20613864
200,400,1.31,200,7.16,300,24,0.5,5600,572.0112809
400,800,7.62,800,61.05,600,34.74,0,12800,44579.24075
600,400,24,600,41.37,300,24,0.75,16800,5090.704151
120,300,0.98,225,17.17,300,17.37,-1,9000,917.9633941
400,100,11.43,400,23.16,300,11.84,0.75,9600,1238.200729
500,500,3.7,250,18.16,250,9.87,0.5,18000,185.6611547
100,300,3.16,300,9.63,225,18,0.25,10800,283.7101654
300,300,6.67,150,6.67,225,13.86,-0.5,9000,150.4008383
1000,333.33,3.28,750,10.26,1000,21.05,0.75,12000,5292.208107
400,114.29,16,100,16,100,16,-1,10400,132.1218707
900,900,13.85,675,26.64,450,13.85,0,36000,2448.661448
500,500,3.23,125,6.32,250,3.42,0,4000,133.5735893
300,300,8.57,225,13.03,225,9.71,0,4200,951.523848
900,600,4.62,900,48.79,450,26.05,0.5,34200,8553.056774
133.33,400,1.7,300,5.21,300,14.05,0.25,9600,226.1149443
400,200,1.95,100,5.05,400,27.58,-0.75,12800,793.4686433
400,266.67,3.2,400,26.11,100,5.79,-0.5,15200,1788.680779
300,200,4.62,75,4.62,225,13.86,-0.5,600,1071.205632
300,200,1.4,150,8.13,150,9.24,-1,9000,86.09436127
320,800,7.62,200,13.79,200,7.62,0.5,27200,46.75436364
85.71,300,4.62,75,4.62,300,6.32,0.5,600,433.1281097
160,400,2.42,400,11.37,200,4.21,-0.5,16000,283.0394219
142.86,500,20,250,20,375,20,-1,15000,1226.815651
400,600,1.97,150,3.71,450,24.39,0,24000,401.7897475
500,500,3.23,125,6.78,500,10.53,1,12000,56.66133603
800,400,6.96,400,21.68,600,28.11,-0.5,14400,3952.095011
900,600,4.19,450,16.11,675,6.75,0.5,3600,19398.04203
400,800,5.16,600,14.84,200,7.89,-1,20800,329.0309936
1000,1000,4.44,250,13.55,250,17.24,-0.5,30000,205.5882011
1000,1000,40,500,40,500,40,0.75,18000,5941.615785
200,600,2.45,150,4.82,300,9.63,0,14400,48.95011125
400,160,7.27,200,11.58,400,23.16,-0.5,8000,1061.992488
300,300,1.94,225,8.88,225,14.68,0.75,8400,157.7466692
360,900,3.27,675,29.13,450,22.74,-0.5,34200,3001.532566
300,200,3.53,225,11.37,75,3.79,-0.5,12000,148.1396315
333.33,500,3.03,250,16.32,250,19.08,-0.75,8000,1211.388359
75,300,2.4,75,2.4,75,2.4,-1,10200,1.844902051
333.33,500,3.23,125,5.86,500,21.58,0.5,3000,865.9569506
300,120,3.53,300,11.84,75,4.34,-1,2400,470.1148731
600,171.43,3.64,450,22.74,600,28.11,-1,7200,13064.94489
500,1000,8,750,29.61,500,23.42,-0.75,18000,10194.41051
1000,1000,3.28,250,5.26,750,40.66,0.75,16000,1722.095134
500,125,9.09,375,9.28,500,17.89,0.5,8000,1205.798697
400,266.67,2.42,200,7.16,300,19.58,0.25,3200,890.2076136
350,700,3.11,175,10.78,525,34.26,-0.5,5600,3440.667534
500,500,2.86,125,4.47,250,7.11,-0.5,20000,17.38322896
300,300,1.71,75,1.71,75,5.45,0.5,1800,18.31340542
533.33,800,2.81,600,43.58,200,8.63,0.75,32000,2297.604572
1000,1000,13.33,500,13.33,250,13.33,0.75,32000,422.9831313
200,400,1.36,400,20.21,400,21.68,-0.25,8000,3300.248724
700,466.67,20,350,20,700,48.26,-0.75,22400,5974.582022
700,175,10.77,175,14,350,22.84,-0.75,25200,345.6571465
400,100,4.21,100,5.05,300,14.05,1,9600,79.20174609
500,333.33,9.09,250,9.09,500,19.74,-1,15000,776.6413085
333.33,1000,6.06,500,38.16,500,21.58,0,26000,2839.063328
600,240,6.32,300,12.95,300,14.05,-0.75,8400,1496.099476
75,300,1.62,150,6.47,300,22.89,0.25,8400,506.6060746
900,450,36,225,36,225,36,-0.25,16200,1998.779736
600,300,17.14,300,24,450,22.74,0.5,24000,617.3474328
400,800,32,400,32,600,32,-1,6400,24969.43973
1000,250,40,500,40,1000,40,1,30000,4888.646722
257.14,900,6.21,675,31.62,675,51.51,-0.75,16200,20047.77879
360,900,10.59,450,31.03,900,25.58,0.25,7200,13869.60335
400,160,1.31,100,3.95,100,7.26,1,12000,4.285114351
700,175,15.56,700,15.56,350,16.39,-0.5,23800,3184.674692
200,800,12.31,200,12.31,200,12.31,0.75,4800,489.2584133
400,266.67,16,100,16,400,27.58,0,800,6706.053588
600,600,5.22,150,8.13,450,29.37,-0.75,22800,708.590126
900,450,13.85,675,26.64,675,39.08,-0.75,5400,111098.3268
700,350,2.75,700,17.32,525,40.07,-0.5,18200,8273.516523
285.71,1000,3.51,500,23.42,250,4.34,-0.5,16000,1549.584853
1000,400,4.65,500,10.53,500,12.37,-0.75,28000,925.2022406
300,300,1.18,75,5.72,150,12,-0.75,10200,35.71786342
800,228.57,17.78,600,17.78,600,23.68,1,6400,9084.828752
800,800,2.81,400,21.68,200,14.53,0,32000,540.4891876
800,200,10.67,200,16,800,61.05,-0.25,17600,9395.37388
1000,333.33,15.38,500,15.38,250,15.39,-0.25,28000,1092.096399
166.67,500,9.09,125,9.09,500,23.42,0.25,11000,933.1946457
1000,285.71,3.92,750,35.13,750,46.18,0.25,6000,84945.05523
75,300,1.02,150,3.71,300,4.11,0,8400,31.22726897
1000,1000,4.65,750,37.89,250,14.47,-1,36000,2216.087242
300,150,1.71,300,21.79,75,5.72,-0.5,7800,1548.511651
600,600,10.91,600,19.26,300,24,-0.25,12000,6878.266464
800,800,22.86,800,37.47,400,22.86,0,32000,6922.188669
1000,400,4.65,500,8.68,500,6.84,-0.5,32000,486.3790385
300,85.71,2.4,75,6,75,5.17,1,9600,2.996097458
300,120,8.57,225,18,300,12.95,0.75,4800,692.8527055
1000,666.67,3.51,1000,21.05,250,5.26,0.5,30000,4057.624855
900,450,9.47,225,15.51,900,52.11,0,32400,4841.180503
300,120,1.13,225,8.88,300,3,0.5,5400,212.2786757
320,800,2.81,400,8.42,400,29.05,-0.5,6400,4143.262656
150,300,1.02,225,13.86,225,13.86,0,9600,274.738548
175,700,4,175,6.26,525,36.2,0,21000,1754.160851
200,800,22.86,800,37.47,800,31.58,0,11200,27762.68407
800,228.57,32,200,32,600,32,0.75,20800,1563.760273
400,800,4.85,600,17.05,800,55.16,-0.75,14400,19527.49853
1000,1000,7.41,1000,43.16,750,46.18,0.75,24000,18866.88454
300,600,4.44,600,28.11,450,9.47,-0.5,19200,3672.363468
400,400,3.81,300,20.68,200,13.79,0.25,8000,1204.610569
400,133.33,1.95,300,3,200,10.11,1,12000,45.58090373
600,600,2.93,600,19.26,300,24,-1,4800,13189.8017
125,500,11.11,250,11.11,500,34.47,-0.25,15000,2648.06188
700,466.67,2.86,175,2.86,350,20.26,-1,12600,285.74452
900,900,3.4,225,14.68,900,65.37,1,10800,8026.397504
800,533.33,4.85,800,28.63,400,8.42,0.5,6400,47421.31258
300,100,2.22,225,4.74,75,4.07,-1,9000,21.57219287
200,300,1.18,150,4.82,75,5.45,-0.5,5400,48.80055586
160,400,1.45,100,3.58,100,2.84,1,1600,64.05573045
900,360,5.14,675,34.11,675,36.59,-0.5,16200,19397.4906
400,133.33,5.33,200,5.33,400,6.95,1,6400,98.95683524
300,100,4,150,4,150,12,0.5,9600,34.3574082
400,160,1.31,200,16,400,26.11,-0.25,3200,3321.465775
500,200,5.88,125,7.24,250,18.16,-0.75,11000,191.8106576
200,500,2.86,125,10,125,3.09,-0.25,1000,1741.926055
150,600,2.35,150,10.89,150,8.68,0,4800,195.0236811
300,120,8.57,225,8.57,75,8.57,0.75,9000,76.756574
200,700,20,350,20,175,20,0.75,18200,473.521673
800,400,9.41,600,32.53,600,14.84,-0.5,11200,18293.21103
120,300,1.62,225,10.54,150,2.61,0,2400,1012.715134
300,300,1.46,75,3.79,300,6.32,-0.75,9600,19.67065561
300,200,1.22,225,8.05,225,7.22,-0.75,6600,329.5361069
266.67,400,4.21,300,7.42,300,12.95,1,5600,449.5922402
200,700,9.33,350,16.39,700,9.58,-0.75,9800,3147.214836
800,533.33,14.55,600,25.89,600,30.32,-0.75,27200,5105.858004
280,700,4.52,525,34.26,700,45.68,0.75,4200,36218.2586
600,900,16.36,225,16.36,450,16.36,0.75,28800,214.306247
400,200,1.86,200,4.21,100,7.63,0.5,16000,15.19456472
1000,500,7.41,500,30.79,750,35.13,-1,30000,5417.524599
175,700,3.59,525,34.26,700,25.05,-0.25,26600,3807.623412
900,900,5.14,900,68.68,225,6.39,0.75,34200,12430.25832
333.33,1000,4.65,1000,43.16,750,21.32,0.75,32000,7868.454943
400,400,2.42,400,15.79,200,13.05,0,13600,875.0155065
200,700,2.55,175,13.36,350,15.11,-0.5,23800,186.7446242
257.14,900,4.19,675,41.57,225,4.19,0.75,25200,3345.988019
600,600,3.87,600,34.74,450,27.71,1,19200,3249.820127
120,300,2.86,150,12,225,4.74,-1,11400,93.89701301
700,466.67,3.11,525,42,525,34.26,0.75,12600,7086.710086
900,600,3.27,450,4.5,675,6.75,0,16200,467.5269519
533.33,800,3.56,400,29.05,200,3.56,-0.75,17600,970.8625156
300,120,1.18,75,5.17,225,13.86,0.25,10800,59.7898181
600,300,4.44,150,5.37,150,8.68,0.75,14400,17.13837439
666.67,1000,3.51,250,15.39,750,29.61,-0.25,22000,1405.723728
700,466.67,4.52,350,20.26,525,26.53,-0.75,22400,1640.674567
257.14,900,20,225,20,675,41.57,-0.5,27000,4115.926299
700,700,20,700,22.47,350,26.71,-0.5,22400,5668.928084
500,500,2.7,250,5.26,250,14.47,0,2000,3426.14105
500,1000,4.88,500,21.58,500,12.37,0.25,28000,944.1765322
1000,400,8,1000,57.89,500,23.42,-1,28000,20220.27182
114.29,400,3.81,100,3.81,300,17.37,-0.75,6400,523.2899583
400,266.67,1.63,100,6.53,100,5.79,-0.5,11200,15.5945293
75,300,2.07,150,9.24,225,6.39,0.25,4800,116.9880834
500,250,4,500,10.53,125,4.47,0,11000,1215.642849
900,300,4,900,32.21,900,38.84,1,32400,5087.916393
266.67,800,3.27,200,15.26,800,28.63,0.75,17600,1268.597916
166.67,500,20,125,20,375,20,0,1000,6209.515298
228.57,800,5.16,200,5.16,200,14.53,0.25,24000,43.64903915
200,700,6.67,350,11.24,525,6.67,-0.25,12600,627.4456315
900,257.14,4,450,9.47,675,41.57,1,7200,5031.151166
533.33,800,9.41,800,31.58,600,32.53,-0.25,28800,7288.12264
800,266.67,3.27,200,10.11,800,46.32,0.5,6400,5780.573331
85.71,300,1.02,75,1.58,75,1.02,-0.5,12000,0.480766639
171.43,600,2.03,300,18.47,300,6.32,1,24000,132.3084838
600,300,2.67,600,28.11,150,7.58,0.75,9600,5709.120602
700,233.33,9.33,700,37.95,175,12.07,0.5,7000,24061.84891
533.33,800,4.57,400,24.63,800,43.37,0.5,14400,4954.702449
150,600,2.35,150,2.61,300,10.74,0.5,2400,232.3415537
175,700,5.19,525,16.86,700,37.95,0,26600,3401.09662
600,171.43,2.03,150,8.13,300,6.32,0.75,14400,26.48846127
500,333.33,2.13,500,34.47,500,16.05,1,9000,5185.063662
466.67,700,8.24,175,8.24,175,8.24,-1,15400,97.31252763
700,175,2.55,350,8.66,350,6.08,-0.75,11200,667.6419674
500,500,4.35,375,17.57,375,18.95,-0.25,20000,846.1581414
1000,333.33,10.53,500,10.53,1000,54.21,-1,26000,10232.32928
114.29,400,1.57,200,15.26,200,8.63,0.75,3200,671.2212813
600,300,7.06,450,26.05,600,19.26,-0.5,6000,18007.2677
1000,250,4.88,500,27.11,500,6.84,-0.5,22000,3200.433911
600,400,2.18,150,3.71,600,17.05,0,13200,275.2746911
1000,1000,13.33,1000,65.26,1000,17.37,-0.5,12000,183200.6667
900,900,5.81,225,5.81,450,32.68,0,30600,538.8048861
900,257.14,4.39,675,54,450,6.16,0.25,5400,90537.82893
300,300,4.62,150,8.68,75,4.62,0.75,1200,1078.898284
200,300,1.46,300,11.84,300,11.84,0,9000,468.6589498
400,800,3.56,200,13.05,400,23.16,-0.75,30400,388.9548909
228.57,800,17.78,400,32,200,17.78,1,9600,2459.455305
600,171.43,10.91,450,31.03,600,17.05,1,8400,4218.480096
300,120,1.33,225,13.03,300,9.63,-1,7200,553.489628
200,400,11.43,100,11.43,100,11.43,-0.75,6400,117.0567217
500,166.67,2.44,250,8.03,125,2.44,-0.5,4000,345.4337539
800,533.33,4.57,600,45.79,200,7.89,-0.75,30400,4618.016883
500,500,3.45,375,3.75,375,9.28,-1,18000,246.7152875
666.67,1000,3.64,500,8.68,250,18.16,0.25,30000,340.8373161
233.33,700,3.26,350,20.26,700,22.47,0.75,4200,6878.693173
1000,400,6.45,250,17.24,750,32.37,-0.75,20000,1982.985877
360,900,3.83,225,7.22,450,36,0,19800,1147.869601
666.67,1000,4.88,250,18.16,1000,39.47,-1,34000,4194.557353
900,257.14,12,900,18.95,675,49.03,0,18000,15186.04238
400,266.67,4.21,100,5.05,100,4.21,0.75,8000,8.854981046
500,500,5.88,125,5.88,500,16.05,0,5000,389.8287846
320,800,32,200,32,200,32,0.75,25600,390.2788547
800,400,4.57,400,24.63,800,46.32,0,20800,5337.146339
114.29,400,3.48,300,21.79,400,24.63,-0.75,5600,5102.766746
142.86,500,2.44,250,4.34,125,4.47,0.75,14000,22.51961683
333.33,500,1.89,125,4.93,500,19.74,1,6000,335.4349967
533.33,800,4.57,600,32.53,200,4.57,0.25,12800,7225.415098
114.29,400,5.33,300,14.05,300,20.68,-0.75,5600,2206.272226
300,120,2.22,225,18,225,16.34,0.75,3000,1308.188219
257.14,900,12,225,12.2,450,31.03,0.75,7200,1346.458253
1000,285.71,5.71,250,9.87,750,46.18,0.25,12000,3985.538977
100,400,3.81,200,3.81,200,12.32,-0.5,5600,198.4836716
200,500,1.75,250,17.24,250,19.08,-0.75,10000,841.8091741
600,150,2.45,600,28.11,150,8.68,-0.25,12000,8780.223891
800,266.67,2.62,800,13.89,200,5.68,0,24000,2154.055732
85.71,300,1.13,75,2.13,150,1.5,-0.25,12000,0.976362583
266.67,400,4.21,300,7.42,200,10.11,0,6400,527.4783372
600,300,2.11,150,10.89,450,21.08,0.5,24000,217.4353377
500,125,20,375,20,125,20,-1,20000,729.5793945
333.33,1000,5.13,750,15.79,750,54.47,0.25,28000,6370.049631
900,300,25.71,675,26.64,900,28.89,-0.25,10800,25567.36479
100,400,3.2,300,6.32,100,4.32,1,7200,109.2234073
285.71,1000,3.39,500,12.37,250,17.24,1,10000,1604.8688
900,600,3.05,900,55.42,450,24.39,0,18000,38971.09982
600,300,7.06,150,8.13,450,14.45,-1,3600,1204.861984
300,100,1.71,75,5.45,300,6.32,1,4800,23.38589871
150,600,2.79,300,15.16,600,8.21,-0.25,18000,519.9267712
900,600,4.86,225,14.68,900,32.21,0,27000,1548.090262
300,200,1.28,225,16.34,75,5.17,-0.25,11400,263.2434961
1000,666.67,6.45,500,17.89,750,29.61,1,38000,846.7329435
75,300,1.54,300,20.68,300,19.58,-0.25,8400,1337.202156
300,900,9.47,450,17.76,675,9.47,-0.75,28800,980.8827576
1000,500,5.13,750,37.89,250,9.87,-1,38000,2805.786986
400,600,2.67,450,22.74,600,45.79,0,20400,4275.387204
300,100,1.54,225,5.57,225,6.39,0,10800,61.81935144
600,240,2.35,150,12,450,7.82,0.25,3600,489.0967946
280,700,3.59,350,24.13,175,12.71,0.5,15400,696.8175232
600,171.43,2.11,450,29.37,300,5.21,1,10800,1978.993591
500,125,3.7,125,3.7,250,19.08,0.25,17000,99.73149715
300,150,2.86,150,8.13,150,9.24,0.75,1800,411.6505652
700,350,4.24,700,7,175,10.78,1,11200,1392.214587
800,228.57,8.42,400,32,200,8.42,-0.75,27200,1496.789311
400,200,6.15,200,6.15,300,6.32,0,12800,65.63187023
900,257.14,4.62,450,31.03,225,17.17,-0.75,32400,1597.829516
150,600,1.97,600,41.37,300,7.42,0.5,19200,3645.337772
300,120,1.28,300,4.11,150,2.61,-0.5,8400,134.633783
175,700,5.6,175,12.07,700,25.05,-0.5,7000,5105.924893
